"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
267,288230376151728128,7.475315,3,2048,50355,7000,6,7000,7,0,0,0,0,0,0,0,2.557276,1.067902,0.6245698,0.9364154,0,1,0,19,0,0,63,63,0,96,64,1491623719,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,4247926314,0,0.1,424792637.7,1266297259,0,65535,0,0,0,0,0,3,0,0,0,0,1,13,2,2,2,1,221,113297,"1"
24,288230376151728128,243.487167,3,2048,5353,5353,17,5353,6,0,1370,0,172,341,228.3333,65.74569,180.8305,40.58119,50.02391,0.02464196,5.62658,1,1,1,60491,28747,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,14536,1997105,"1"
264,288230376151728128,0,3,2048,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65535,0,1,1,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,105,0,"1"
38,288230376151728128,6.963366,3,2048,61944,7000,6,7000,7,0,0,0,0,0,0,0,1.946389,0.9947665,0.4484545,1.005261,0,1,0,19,0,0,63,63,0,96,64,3560231483,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1665334920,0,0.001,1665334.999,1689421231,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,14,0,"1"
29,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,33225,4389974,"1"
39,288230376151728128,0,3,2048,59718,13909,6,13909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2417447501,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,1,0,"1"
148,288230376151728128,6.957258,3,2048,51113,7000,6,7000,7,0,0,0,0,0,0,0,1.937286,0.993894,0.4454685,1.006143,0,1,0,19,0,0,63,63,0,96,64,1631727769,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2220772308,0,0.001,2220772.413,1688859179,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,29,0,"1"
156,288230376151728128,2.911316,3,2048,59957,7000,6,7000,4,0,0,0,0,0,0,0,1.038189,0.727829,0.3217899,1.373949,0,1,0,19,0,0,63,63,0,96,64,1175350608,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,4,28,286,1386,0,2576663926,0,0.001,2576664.048,1688503506,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,5844,797952,"1"
48,288230376151728128,6.96363,3,2048,61960,7000,6,7000,7,0,0,0,0,0,0,0,1.84907,0.9948043,0.4257486,1.005223,0,1,0,19,0,0,63,63,0,96,64,3430699490,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2155155794,0,0.001,2155155.896,1688931560,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,21,0,"1"
52,288230376151728128,7.338718,3,2048,49749,7000,6,7000,7,0,0,0,0,0,0,0,2.117053,1.048388,0.4975588,0.9538451,0,1,0,19,0,0,63,63,0,96,64,2656689276,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,216540123,0,0.1,21654012.62,1669432789,0,65535,0,0,0,0,0,3,0,0,0,0,1,9,1,1,1,1,77,0,"1"
2,288230376151728128,3599.492235,3,2048,63212,2408,17,63212,117819,1256101,15848544,1629190871,32,1312,134.516,230.9825,3.966011,0.03055107,0.2643966,32.73212,4402.995,-0.8284922,-0.9807317,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92e-07,3.965438,0.004600369,0.07636168,0.0189743,0.1467558,0,0,0,0,0,1,1,1,1,1,1,6298,809552,"1"
235,288230376151728128,7.037124,3,2048,61564,7000,6,7000,7,0,0,0,0,0,0,0,2.033216,1.005304,0.4684783,0.9947245,0,1,0,19,0,0,63,63,0,96,64,4113942465,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,207906567,0,0.01,2079065.624,1689010274,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,57,0,"1"
121,288230376151728128,6.979234,3,2048,56716,7000,6,7000,7,0,0,0,0,0,0,0,1.945241,0.9970334,0.4522194,1.002975,0,1,0,19,0,0,63,63,0,96,64,3814723359,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,553620486,0,0.001,553620.5123,1690525775,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,21,0,"1"
171,288230376151728128,7.069395,3,2048,59494,7000,6,7000,7,0,0,0,0,0,0,0,1.945601,1.009914,0.4452969,0.9901837,0,1,0,19,0,0,63,63,0,96,64,702152387,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2000532169,0,0.01,20005321.24,1671094180,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,4,4,4,1,5750,847162,"1"
22,288230376151728128,0,3,2048,51193,88,6,88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,242,242,0,0,0,1418612416,0,0,0,0,0,0,0,1024,1024,1024,1024,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,1,1,1,1,5,0,"1"
29,288230376151728128,7.053214,3,2048,49431,7000,6,7000,7,0,0,0,0,0,0,0,1.945388,1.007602,0.4476518,0.9924554,0,1,0,19,0,0,63,63,0,96,64,745605213,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4029773281,0,0.01,40297731.91,1650798977,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,14,0,"1"
139,288230376151728128,6.963339,3,2048,65227,7000,6,7000,7,0,0,0,0,0,0,0,1.945649,0.9947627,0.4493808,1.005265,0,1,0,19,0,0,62,62,0,0,64,1253842400,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1368343978,0,0.001,1368344.043,1689738017,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,5866,872831,"1"
1,288230376151728128,3599.93168,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,120.0116,59.99886,9.880026,0.01666698,0,1,0,1,2630,4410,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,60,0,"1"
3,288230376151728128,3539.924466,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01101,58.99875,6.139911,0.01694951,0,1,0,1,2639,4406,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,60,0,"1"
151,68,59.900278,2,2054,0,0,0,0,2,2,84,56,42,42,42,0,59.90028,29.95014,21.17795,0.03338883,1.402331,0,0.2,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
17,288230376151728128,0,3,2048,12226,80,6,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,239,239,0,0,64,3186391054,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,1,0,"1"
59,288230376151728128,3.35049,3,2048,443,61002,6,443,7,0,120,0,0,24,17.14286,8.9057,1.76048,0.4786414,0.5547616,2.089247,35.81565,-1,1,19,1,1,249,249,0,0,0,1454065914,2,24,0,7,0,0,0,135,135,135,135,0,0,0,281,0,7,21,258,0,0,1976589562,170861224,0.1,197658959.1,1493419449,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,5,27,27,5.4,147,2520,"1"
128,288230376151728128,0,3,2048,38518,5061,6,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2632795892,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,12,7,7,7,1,5895,872762,"1"
102,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,398,0,398,398,398,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,71,398,"1"
105,288230376151728128,6.970437,3,2048,51071,7000,6,7000,7,0,0,0,0,0,0,0,1.998275,0.9957767,0.4624643,1.004241,0,1,0,19,0,0,63,63,0,96,64,97340783,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2112195533,0,0.001,2112195.633,1688966968,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,14,0,"1"
244,288230376151728128,6.927186,3,2048,62892,7000,6,7000,7,0,0,0,0,0,0,0,1.910598,0.989598,0.442086,1.010511,0,1,0,19,0,0,63,63,0,96,64,168768943,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,212340107,0,0.1,21234011.02,1669873443,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,98,0,"1"
158,288230376151728128,0,3,2048,49078,3443,6,3443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3029204468,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,55,0,"1"
81,288230376151728128,7.013694,3,2048,64581,7000,6,7000,7,0,0,0,0,0,0,0,2.018345,1.001956,0.4663527,0.9980476,0,1,0,19,0,0,63,63,0,96,64,209222341,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,2798948863,0,0.004,11195795.98,1679909567,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,7,0,"1"
252,288230376151728128,7.001379,3,2048,51926,7000,6,7000,6,0,0,0,0,0,0,0,1.890723,1.166896,0.5174203,0.856974,0,1,0,19,0,0,63,63,0,96,64,2749051947,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,6,42,286,1386,0,4017210868,0,0.001,4017211.059,1687064475,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,65,688,"1"
149,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.01075101,0,0,0,0,0,0,1,2,1,1,1,1,2,600,"1"
198,288230376151728128,6.980473,3,2048,54547,7000,6,7000,7,0,0,0,0,0,0,0,2.074891,0.9972105,0.487626,1.002797,0,1,0,19,0,0,63,63,0,96,64,3851545784,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,507336352,0,0.001,507336.3761,1690573901,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,70,0,"1"
232,288230376151728128,0,3,2048,58842,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2028652299,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,20,20,20,1,5961,872831,"1"
125,288230376151728128,7.005799,3,2048,58124,7000,6,7000,7,0,0,0,0,0,0,0,1.934837,1.000829,0.4424121,0.9991723,0,1,0,19,0,0,63,63,0,96,64,4157136998,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3890641818,0,0.001,3890642.003,1687208151,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,140,0,"1"
90,288230376151728128,6.960512,3,2048,51037,7000,6,7000,7,0,0,0,0,0,0,0,1.960079,0.9943588,0.451879,1.005673,0,1,0,19,0,0,63,63,0,96,64,3270551670,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,569524050,0,0.001,569524.0771,1690509414,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,21,0,"1"
147,288230376151728128,6.969298,3,2048,53309,7000,6,7000,7,0,0,0,0,0,0,0,2.026419,0.9956141,0.4728022,1.004405,0,1,0,19,0,0,63,63,0,96,64,799330564,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1964868281,0,0.001,1964868.374,1689123635,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,50,0,"1"
194,288230376151728128,6.965752,3,2048,51163,7000,6,7000,7,0,0,0,0,0,0,0,1.947601,0.9951074,0.4491342,1.004917,0,1,0,19,0,0,63,63,0,96,64,1972916507,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1634994906,0,0.001,1634994.984,1689446056,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,5862,869181,"1"
183,288230376151728128,6.965431,3,2048,64424,7000,6,7000,7,0,0,0,0,0,0,0,1.947805,0.9950616,0.4486148,1.004963,0,1,0,19,0,0,63,63,0,96,64,2424824559,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1259113667,0,0.001,1259113.727,1689840512,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,41,0,"1"
19,288230376151728128,7.058262,3,2048,56441,7000,6,7000,7,0,0,0,0,0,0,0,2.060018,1.008323,0.4786608,0.9917456,0,1,0,19,0,0,64,64,0,96,64,3065276014,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,772433932,0,0.01,7724339.147,1683353903,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,4,4,4,1,26,0,"1"
14,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,417,0,417,417,417,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10863,1500905,"1"
183,288230376151728128,0,3,2048,35548,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2344361191,0,0,0,0,0,0,0,64952,64952,64952,64952,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,18,18,18,1,72,0,"1"
111,288230376151728128,6.759001,3,2048,54429,7000,6,7000,7,0,0,0,0,0,0,0,2.048171,0.9655716,0.494018,1.035656,0,1,0,19,0,0,63,63,0,96,64,3561092880,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,7,49,286,1386,0,506189641,0,0.001,506189.665,1690572983,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,3,3,3,1,49,0,"1"
19,288230376151728128,6.928379,3,2048,49680,7000,6,7000,7,0,0,0,0,0,0,0,1.91143,0.9897684,0.4398415,1.010337,0,1,0,19,0,0,63,63,0,96,64,1619447328,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,786036237,0,0.001,786036.2743,1690300355,0,65535,0,0,0,0,0,3,0,0,0,0,1,9,3,3,3,1,29,0,"1"
241,288230376151728128,6.962998,3,2048,63165,7000,6,7000,7,0,0,0,0,0,0,0,2.047801,0.994714,0.4784701,1.005314,0,1,0,19,0,0,63,63,0,96,64,2983756207,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1387822415,0,0.001,1387822.481,1689693791,0,65535,0,0,0,0,0,3,0,0,0,0,1,10,4,4,4,1,107,0,"1"
87,288230376151728128,6.961375,3,2048,54741,7000,6,7000,7,0,0,0,0,0,0,0,1.946106,0.9944821,0.4522217,1.005548,0,1,0,19,0,0,63,63,0,96,64,4224583326,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,3621312179,0,0.001,3621312.351,1687484172,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,28,0,"1"
170,288230376151728128,7.065739,3,2048,50311,7000,6,7000,7,0,0,0,0,0,0,0,2.046316,1.009391,0.4739673,0.9906961,0,1,0,19,0,0,63,63,0,96,64,3482037419,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,385209552,0,0.01,3852095.434,1687236714,0,65535,0,0,0,0,0,3,0,0,0,0,1,10,3,3,3,1,105,0,"1"
257,288230376151728128,6.904783,3,2048,52839,7000,6,7000,7,0,0,0,0,0,0,0,1.991832,0.9863976,0.46457,1.01379,0,1,0,19,0,0,63,63,0,96,64,535771259,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2256177375,0,0.001,2256177.482,1688825569,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,2,2,2,1,5904,869181,"1"
7,288230376151728128,2.969127,3,2048,64683,7000,6,7000,4,0,0,0,0,0,0,0,1.024142,0.7422817,0.3204501,1.347197,0,1,0,19,0,0,63,63,0,96,64,1806359032,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,4,28,286,1386,0,4239484221,0,0.001,4239484.422,1686864475,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,5,5,5,1,39,0,"1"
206,288230376151728128,6.799043,3,2048,52048,7000,6,7000,7,0,0,0,0,0,0,0,2.04873,0.9712918,0.4912889,1.029557,0,1,0,19,0,0,63,63,0,96,64,4060337588,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,7,49,286,1386,0,2544467914,0,0.001,2544468.035,1688544494,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,45,0,"1"
94,288230376151728128,0,3,2048,2222,2222,6,2222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,234,234,0,0,0,184550075,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,37,0,"1"
107,288230376151728128,7.083308,3,2048,52700,7000,6,7000,7,0,0,0,0,0,0,0,2.074912,1.011901,0.4814249,0.9882388,0,1,0,19,0,0,63,63,0,96,64,1913393305,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,266120952,0,0.01,2661209.461,1688417955,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,7,0,"1"
163,288230376151728128,7.064442,3,2048,51893,7000,6,7000,7,0,0,0,0,0,0,0,2.044959,1.009206,0.4733535,0.9908779,0,1,0,19,0,0,63,63,0,96,64,1245772991,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4012588227,0,0.01,40125881.37,1650954323,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,29,0,"1"
190,288230376151728128,0,3,2048,40104,3306,6,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,242,242,0,0,0,1782461134,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,30,0,"1"
245,288230376151728128,7.121285,3,2048,63172,7000,6,7000,7,0,0,0,0,0,0,0,2.108868,1.017326,0.4894656,0.9829687,0,1,0,19,0,0,63,63,0,96,64,1921990808,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3051395735,0,0.01,30513956.67,1660567707,0,65535,0,0,0,0,0,3,0,0,0,0,1,11,4,4,4,1,114,0,"1"
53,288230376151728128,5.007499,3,2048,64381,7000,6,7000,6,0,0,0,0,0,0,0,1.004304,0.8345832,0.2866574,1.198203,0,1,0,19,0,0,63,63,0,96,64,2217069489,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,6,42,286,1386,0,3952233977,0,0.004,15808936.66,1675288275,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,48,0,"1"
128,288230376151728128,7.080627,3,2048,63893,7000,6,7000,7,0,0,0,0,0,0,0,2.075363,1.011518,0.4825456,0.988613,0,1,0,19,0,0,62,62,0,0,64,1198335096,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1350190740,0,0.001,1350190.804,1689737990,0,65535,0,0,0,0,0,3,0,0,0,0,1,10,1,1,1,1,91,0,"1"
12,288230376151728128,3539.991327,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.0098,58.99986,6.140194,0.0169492,0,1,0,1,35992,5230,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,60,0,"1"
96,288230376151728128,7.096771,3,2048,59277,7000,6,7000,7,0,0,0,0,0,0,0,2.091654,1.013825,0.4849823,0.9863641,0,1,0,19,0,0,63,63,0,96,64,784215602,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1236779932,0,0.001,1236779.991,1689850710,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,56,0,"1"
98,288230376151728128,6.963476,3,2048,56479,7000,6,7000,7,0,0,0,0,0,0,0,1.945239,0.9947822,0.4480846,1.005245,0,1,0,19,0,0,64,64,0,96,64,2454130935,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4222086220,0,0.001,4222086.421,1686856988,0,65535,0,0,0,0,0,3,0,0,0,0,1,11,3,3,3,1,28,0,"1"
44,288230376151728128,7.057695,3,2048,64564,7000,6,7000,7,0,0,0,0,0,0,0,1.939962,1.008242,0.4454933,0.9918252,0,1,0,19,0,0,62,62,0,0,64,953283589,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1359057113,0,0.01,13590570.83,1677506489,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,32,0,"1"
235,288230376151728128,0,3,2048,36978,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1246188148,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,17,17,17,1,5961,872831,"1"
41,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,15109,1956856,"1"
44,288230376151728128,59.566817,3,2048,443,60979,6,443,9,0,0,0,0,0,0,0,29.69561,6.618536,8.794555,0.1510908,0,-1,0,17,1,1,120,120,0,0,0,2508512951,1,0,0,9,0,0,0,65535,65535,65535,65535,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,131,0,0,0,0,1,2,9,9,9,1,126,0,"1"
217,288230376151728128,0,3,2048,40004,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2662900830,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,20,20,20,1,5944,872831,"1"
43,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004905024,0.004905024,0.004905024,0.004905024,0,0.004905024,0,0,0,0,0,0,1,1,2,2,2,1,5205,818938,"1"
33,288230376151728128,7.02458,3,2048,49694,7000,6,7000,7,0,0,0,0,0,0,0,2.010875,1.003511,0.4628283,0.9965008,0,1,0,19,0,0,63,63,0,96,64,490934887,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2730270575,0,0.004,10921082.82,1680165408,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,5,5,5,1,54,0,"1"
130,288230376151728128,0,3,2048,39204,5061,6,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,95052868,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,12,5,5,5,1,5895,872762,"1"
10,288230376151728128,719.989657,3,2048,0,0,2,0,13,0,0,0,0,0,0,0,60.01758,55.38382,12.57259,0.01805581,0,1,0,1,2397,3129,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,13,0,"1"
