"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","ipOptCnt","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
139,288230376151728128,0.055721,3,2048,51284,7000,6,7000,7,7,41,1709,0,41,5.857143,11.95476,0.028075,0.007960143,0.008692677,125.6259,735.8088,0,-0.9531429,2579,34277,36930,64,64,0,0,16452,0,1814597907,6,41,6,1709,1,41,65535,123414.3,65535,131744,1,2,2,283,8,7,25,286,1460,32,293337951,129589706,0.1,29333795.54,1661254824,0.000456992,8.2e-05,0.02113299,0.00615414,0.008346102,0.008053984,0,0,0,0,0,1,2,2,2,2,1,220,41990,"0"
34,288230376151728128,0,3,2048,53,57560,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005193024,0,0,0,0,0,1,2,7,7,7,1,15,922,"0"
32,288230376151728128,0,3,2048,53,61242,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.01003795,0,0,0,0,0,1,3,15,15,15,1,25,1444,"0"
84,288230376151728128,0,3,2048,53,53454,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.004114048,0,0,0,0,0,1,3,17,17,17,1,49,2588,"0"
3,68,3592.146477,2,2054,0,0,0,0,300,0,8400,0,28,28,28,0,13.10842,11.97382,0.5704424,0.08351552,2.338435,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
151,288230376151728128,0,3,2048,53,65356,17,53,1,1,44,55,44,44,44,0,0,0,0,0,0,0,-0.1111111,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005064992,0,0,0,0,0,1,5,39,39,39,1,96,6527,"0"
74,288230376151728128,1.535987,3,2048,137,137,17,137,7,0,386,0,50,68,55.14286,6.679275,0.820746,0.2194267,0.2991984,4.55733,251.3042,1,1,1,53270,22792,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,1233,238505,"0"
120,288230376151728128,2.854886,3,2048,5353,5353,17,5353,2,0,1131,0,306,825,565.5,183.4942,2.854886,1.427443,1.009355,0.7005534,396.1629,1,1,1,6360,6360,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,1,2,0.6666667,2,3378,649725,"0"
15,68,3527.01812,2,2054,0,0,0,0,45,32,2070,896,46,46,46,0,90.1099,78.37817,24.38034,0.01275865,0.586898,0.1688312,0.3958193,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
19,288230376151728128,0,3,2048,53,53278,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.00327904,0,0,0,0,0,1,3,31,31,31,1,25,1444,"0"
88,288230376151728128,0,3,2048,65344,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005494992,0.005494992,0.005494992,0.005494992,0,0.005494992,0,0,0,0,0,4,1,10,10,2.5,1,7084,1354161,"0"
72,288230376151728128,1.53595,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.819544,0.5119833,0.2643872,1.953189,97.65943,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,42,1557,"0"
40,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,347,0,347,347,347,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,4,1,2,0.6666667,2,1703,328916,"0"
21,288230376151728128,0,3,2048,53,51637,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005324992,0,0,0,0,0,1,3,27,27,27,1,25,1444,"0"
57,288230376151728128,0,3,2048,60366,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005186,0.005186,0.005186,0.005186,0,0.005186,0,0,0,0,0,3,1,4,4,1.333333,1,3376,636691,"0"
40,288230376151728128,0,3,2048,53,51457,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005243008,0,0,0,0,0,1,1,5,5,5,1,15,922,"0"
104,576460752303456256,0.09451,3,34525,5353,5353,17,5353,2,0,800,0,371,429,400,20.5061,0.09451,0.047255,0.03341433,21.16178,8464.713,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,190,7021,"0"
76,288230376151728128,0,3,2048,53,56444,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005872,0,0,0,0,0,1,1,21,21,21,1,51,2634,"0"
166,288230376151728128,0,3,2048,56084,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003758976,0.003758976,0.003758976,0.003758976,0,0.003758976,0,0,0,0,0,3,1,36,36,12,1,10847,2048016,"0"
153,288230376151728128,0,3,2048,64904,53,17,53,1,1,55,44,55,55,55,0,0,0,0,0,0,0,0.1111111,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004736,0.004736,0.004736,0.004736,0,0.004736,0,0,0,0,0,5,1,36,36,7.2,1,10591,2001702,"0"
219,288230376151728128,1.003098,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.001043,0.1253872,0.2968296,7.975293,223.3082,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,112,19442,"0"
191,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,109,7399,"0"
50,288230376151728128,0,3,2048,50226,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003001984,0.003001984,0.003001984,0.003001984,0,0.003001984,0,0,0,0,0,1,2,18,18,18,1,967,188576,"0"
93,68,0,2,2054,0,0,0,0,1,0,28,0,28,28,28,0,0,0,0,0,0,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
152,288230376151728128,0,3,2048,53537,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005192,0.005192,0.005192,0.005192,0,0.005192,0,0,0,0,0,5,1,38,38,7.6,1,10591,2001702,"0"
109,576460752303456256,0.946821,3,34525,5353,5353,17,5353,7,0,196,0,28,28,28,0,0.944687,0.1352601,0.2960927,7.393161,207.0085,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,34,2473,"0"
49,288230376151728128,184.709921,3,2048,5353,5353,17,5353,6,0,1830,0,172,887,305,238.718,104.8286,30.78498,33.30082,0.03248337,9.907427,1,1,1,4847,36248,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,3687,712267,"0"
25,288230376151728128,0,3,2048,52408,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0027,0.0027,0.0027,0,0.0027,0,0,0,0,0,2,1,8,8,4,1,5227,797316,"0"
26,288230376151728128,0,3,2048,61224,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378,0.00378,0.00378,0.00378,0,0.00378,0,0,0,0,0,2,1,24,24,12,1,1765,318712,"0"
52,288230376151728128,0,3,2048,53,57337,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.003755968,0,0,0,0,0,2,1,13,13,6.5,1,39,2062,"0"
125,576460752303456256,85.913518,3,34525,5353,5353,17,5353,28,0,784,0,28,28,28,0,61.13183,3.06834,11.30507,0.3259091,9.125455,1,1,1,65535,0,1,1,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,28,784,"0"
126,288230376151728128,86.220469,3,2048,137,137,17,137,12,0,600,0,50,50,50,0,60.72366,7.18504,15.79346,0.1391781,6.958905,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0.5,114,13421,"0"
222,288230376151728128,0,3,2048,138,138,17,138,1,0,198,0,198,198,198,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,2,2,1,0.3333333,0.5,14855,2825475,"0"
47,576460752303456256,73.374583,3,34525,5353,5353,17,5353,5,0,1060,0,172,372,212,71.55418,66.36819,14.67492,23.14525,0.06814349,14.44642,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,69,2736,"0"
33,288230376151728128,0,3,2048,53,51696,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005482048,0,0,0,0,0,1,2,9,9,9,1,26,1190,"0"
45,288230376151728128,0.000151,3,2048,137,137,17,137,2,0,118,0,50,68,59,6.363961,0.000151,7.55e-05,5.34e-05,13245.03,781456.9,1,1,1,23586,23586,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,1199,231567,"0"
149,288230376151728128,0,3,2048,59447,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004901984,0.004901984,0.004901984,0.004901984,0,0.004901984,0,0,0,0,0,5,1,44,44,8.8,1,10586,2000795,"0"
12,288230376151728128,57.365268,3,2048,443,49373,6,443,11,0,279,0,0,31,25.36364,10.01813,28.5905,5.215024,8.097957,0.1917537,4.86357,-1,1,19,1,1,53,53,0,2,64,0,2299073440,2,31,11,0,0,0,501,501,501,501,0,0,0,281,0,11,33,258,0,0,4199817353,1300401111,0.01,41998172.59,1648637551,0,65535,0,0,0,0,0,3,0,0,0,1,4,1,2,2,2,11,279,"0"
80,288230376151728128,18.639238,3,2048,5353,5353,17,5353,24,0,5891,0,114,522,245.4583,124.3463,2.867218,0.7766349,0.769775,1.287606,316.0537,1,1,1,280,55026,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,173,40829,"0"
70,288230376151728128,162.671174,3,2048,5353,5353,17,5353,3,0,918,0,306,306,306,0,159.1565,54.22373,60.59145,0.01844211,5.643286,1,1,1,58724,11381,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,2826,546426,"0"
123,288230376151728128,0,3,2048,56779,53,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003307008,0.003307008,0.003307008,0.003307008,0,0.003307008,0,0,0,0,0,5,1,92,92,18.4,1,10583,2000076,"0"
122,576460752303456256,319.741842,3,34525,0,0,58,0,15,11,404,216,16,52,26.93333,12.16485,70.52649,21.31612,26.23874,0.04691285,1.263519,0.1538462,0.3032258,1,65535,0,64,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,25.6128,3.791663,5.65446,22.01677,28.01541,0,1,15,122,1,1,1,1,1,1,156,23275,"0"
166,288230376151728128,0,3,2048,53,56084,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.003758976,0,0,0,0,0,1,3,35,35,35,1,108,7099,"0"
56,288230376151728128,0,3,2048,64346,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153,0.003153,0.003153,0.003153,0,0.003153,0,0,0,0,0,1,2,6,6,6,1,1011,196940,"0"
8,576460752303456256,3108.289855,3,34525,0,0,58,0,109,143,2216,4100,16,24,20.33027,3.898733,130.0415,28.51642,29.83524,0.03506751,0.7129322,-0.1349206,-0.29829,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213997,0.000628,96.96147,18.07185,24.47345,4.95752,0,0,1,109,0,2,1,2,2,1,1,248,15295,"0"
158,288230376151728128,0,3,2048,53,49945,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006515008,0,0,0,0,0,1,5,25,25,25,1,96,6527,"0"
67,288230376151728128,6.963008,3,2048,5353,5353,17,5353,4,0,532,0,133,133,133,0,3.993668,1.740752,1.265659,0.5744644,76.40376,1,1,1,13478,22677,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,33,3143,"0"
55,288230376151728128,7.6e-05,3,2048,137,137,17,137,2,0,118,0,50,68,59,6.363961,7.6e-05,3.8e-05,2.69e-05,26315.79,1552632,1,1,1,16813,0,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1613,312083,"0"
91,576460752303456256,74.867989,3,34525,5353,5353,17,5353,7,0,1419,0,129,347,202.7143,55.07383,41.33493,10.69543,13.22183,0.0934979,18.95336,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,248,15295,"0"
143,288230376151728128,0.145491,3,2048,51399,7000,6,7000,9,10,41,3157,0,41,4.555555,10.78802,0.097609,0.01616567,0.02625236,61.85949,281.8044,-0.05263158,-0.974359,18963,13266,24585,64,64,0,0,68,0,1250734327,7,41,8,1709,2,41,65535,127282.6,65535,131744,1,2,2,283,136,9,34,318,1460,32,293475124,2313382021,1,293475124,1397113636,0.000538016,6.2e-05,0.03202,0.007704207,0.01066281,0.003459008,0,10,0,0,0,1,2,2,2,2,1,123,13462,"0"
111,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,61,2704,"0"
121,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,2,1,1,1,0.5,1,27,5341,"0"
73,576460752303456256,1.024416,3,34525,5353,5353,17,5353,7,0,196,0,28,28,28,0,1.022436,0.1463452,0.3204787,6.833162,191.3285,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,32,1384,"0"
131,288230376151728128,0,3,2048,50503,53,17,53,1,1,36,112,36,36,36,0,0,0,0,0,0,0,-0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01069101,0.01069101,0.01069101,0.01069101,0,0.01069101,0,0,0,0,0,5,1,76,76,15.2,1,10583,2000076,"0"
92,576460752303456256,5.42618,3,34525,5353,5353,17,5353,13,0,2776,0,114,365,213.5385,82.43317,1.227708,0.4173985,0.3749136,2.395792,511.5938,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,137,22813,"0"
118,288230376151728128,1.53732,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.818825,0.51244,0.2646238,1.951448,97.5724,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,144,12561,"0"
196,288230376151728128,0,3,2048,0,0,1,0,1,0,28,0,28,28,28,0,0,0,0,0,0,-1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,196,1,4,3,1,1,0.3333333,164,24912,"0"
82,288230376151728128,0,3,2048,53,55469,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005420032,0,0,0,0,0,1,3,21,21,21,1,49,2588,"0"
5,576460752303456256,81.164426,3,34525,5353,5353,17,5353,2,0,925,0,448,477,462.5,10.25305,81.16443,40.58221,28.69596,0.02464134,11.39662,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,14,1073,"0"
209,288230376151728128,0,3,2048,53,61571,17,53,1,1,57,68,57,57,57,0,0,0,0,0,0,0,-0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006197,0,0,0,0,0,1,3,7,7,7,1,121,7971,"0"
73,288230376151728128,1.433647,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.716866,0.4778823,0.2487013,2.092565,104.6283,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,215,46995,"0"
8,288230376151728128,0,3,2048,60901,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003613056,0.003613056,0.003613056,0.003613056,0,0.003613056,0,0,0,0,0,2,2,16,16,8,1,867,161755,"0"
59,288230376151728128,1.535809,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.820227,0.5119364,0.2726766,1.953368,97.6684,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,27,1481,"0"
104,288230376151728128,85.812953,3,2048,5353,5353,17,5353,32,0,896,0,28,28,28,0,61.23437,2.681654,10.67885,0.3729041,10.44131,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,106,14200,"0"
35,288230376151728128,0,3,2048,53,57370,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006835008,0,0,0,0,0,1,3,9,9,9,1,25,1444,"0"
10,576460752303456256,3523.975578,3,34525,0,0,58,0,102,145,2056,4260,16,24,20.15686,3.904369,129.9886,34.54878,35.46585,0.02894458,0.583432,-0.1740891,-0.348955,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167873,0.000788992,124.9425,21.91072,31.75998,5.115651,0,0,1,102,0,1,1,2,2,2,1,190,7154,"0"
110,288230376151728128,57.243237,3,2048,137,137,17,137,4,0,200,0,50,50,50,0,55.70712,14.31081,20.6995,0.06987725,3.493863,1,1,1,38536,8239,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1348,269572,"0"
32,288230376151728128,0,3,2048,55330,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005859008,0.005859008,0.005859008,0.005859008,0,0.005859008,0,0,0,0,0,2,1,12,12,6,1,1774,320447,"0"
26,288230376151728128,0,3,2048,53,61224,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.00378,0,0,0,0,0,1,2,23,23,23,1,26,1190,"0"
